Composer,Work Title,Movement,henle,YouTube Link 1,YouTube Link 2,YouTube Link 3,Unnamed: 6,audio_id,audio_path,original_id,split
FRÉDÉRIC CHOPIN,"Mazurka F major op. 68,3",,4,https://www.youtube.com/watch?v=cb0xkBbuN48,https://www.youtube.com/watch?v=MSTP7KlVMx8,https://www.youtube.com/watch?v=P0voLXKrc0c,https://www.youtube.com/watch?v=_YC1oaN-b24,cb0xkBbuN48,cb0xkBbuN48.wav,c-315,train
FRÉDÉRIC CHOPIN,"Polonaise g minor KK IIa,1",,4,https://www.youtube.com/watch?v=XhNaIwGbiOA,https://www.youtube.com/watch?v=D6GijOfXHyQ,https://www.youtube.com/watch?v=mczBEsrCaW8,https://www.youtube.com/watch?v=p4nh2g9IoqM,XhNaIwGbiOA,XhNaIwGbiOA.wav,c-336,train
FRÉDÉRIC CHOPIN,"Prelude A major op. 28,7",,4,https://www.youtube.com/watch?v=yLU4wgtpjGs,https://www.youtube.com/watch?v=0hcF2AAE7sc,https://www.youtube.com/watch?v=MhJgn2Rsjxg,https://www.youtube.com/watch?v=YcD505yipmA,yLU4wgtpjGs,yLU4wgtpjGs.wav,c-340,train
JOHANN SEBASTIAN BACH,Invention 3 D major BWV 774,,4,https://www.youtube.com/watch?v=whfkzyoRau8,https://www.youtube.com/watch?v=f7u6WEwukSw,https://www.youtube.com/watch?v=noHOG44IB_M,https://www.youtube.com/watch?v=oVGgrsPCwKw,whfkzyoRau8,whfkzyoRau8.wav,c-363,val
JOHANN SEBASTIAN BACH,Invention 5 E flat major BWV 776,,4,https://www.youtube.com/watch?v=1Eya7xi4GoU,https://www.youtube.com/watch?v=rMxnlAe030I,https://www.youtube.com/watch?v=8Boumt8KZU8,https://www.youtube.com/watch?v=3rKrZmriVfE,1Eya7xi4GoU,1Eya7xi4GoU.wav,c-366,train
JOHANN SEBASTIAN BACH,Invention 2 c minor BWV 773,,4,https://www.youtube.com/watch?v=XCh0k-jsCiY,https://www.youtube.com/watch?v=YrJ2KPqWx3U,https://www.youtube.com/watch?v=3V1wPjarC7o,https://www.youtube.com/watch?v=ZB5XLjOgehE,XCh0k-jsCiY,XCh0k-jsCiY.wav,c-367,train
JOHANN SEBASTIAN BACH,Invention 7 e minor BWV 778,,4,https://www.youtube.com/watch?v=iI5lzwX785Y,https://www.youtube.com/watch?v=S96z31_hP0U,https://www.youtube.com/watch?v=kjJqGXupkhY,https://www.youtube.com/watch?v=MMBczf1v9Fo,iI5lzwX785Y,iI5lzwX785Y.wav,c-368,train
JOHANN SEBASTIAN BACH,Invention 8 F major BWV 779,,4,https://www.youtube.com/watch?v=0ShOyEGGvkY,,,https://www.youtube.com/watch?v=whbFffxr2q4,0ShOyEGGvkY,0ShOyEGGvkY.wav,c-369,val
JOHANN SEBASTIAN BACH,Invention 9 f minor BWV 780,,4,https://www.youtube.com/watch?v=1ytvth9cXeo,https://www.youtube.com/watch?v=_51G9OBGauo,https://www.youtube.com/watch?v=G3cYslptrQE,https://www.youtube.com/watch?v=R2M-wEvs1E4,1ytvth9cXeo,1ytvth9cXeo.wav,c-370,train
JOHANN SEBASTIAN BACH,Invention 11 g minor BWV 782,,4,https://www.youtube.com/watch?v=leoAVHV5Hdo,https://www.youtube.com/watch?v=CgbFvJmrJ88,https://www.youtube.com/watch?v=p6zdhYloTnI,https://www.youtube.com/watch?v=6xogP1kWT6w,leoAVHV5Hdo,leoAVHV5Hdo.wav,c-371,val
JOHANN SEBASTIAN BACH,Invention 12 A major BWV 783,,4,https://www.youtube.com/watch?v=yiBVYoHNYKs,https://www.youtube.com/watch?v=TtKGRaR8ZFQ,https://www.youtube.com/watch?v=e8iE9lTe5uo,https://www.youtube.com/watch?v=UkeUfWf_FXI,yiBVYoHNYKs,yiBVYoHNYKs.wav,c-372,val
JOHANN SEBASTIAN BACH,Invention 13 a minor BWV 784,,4,https://www.youtube.com/watch?v=yUojj0YIN14,https://www.youtube.com/watch?v=yUojj0YIN14,https://www.youtube.com/watch?v=LgMkkR1iFYw,https://www.youtube.com/watch?v=NJ8b-l1MfhA,yUojj0YIN14,yUojj0YIN14.wav,c-373,train
JOHANN SEBASTIAN BACH,Invention 14 B flat major BWV 785,,4,https://www.youtube.com/watch?v=3p_0SLgf7yU,https://www.youtube.com/watch?v=7YESARlUE9I,https://www.youtube.com/watch?v=0pPD5nC13tU,https://www.youtube.com/watch?v=Yw4Eq-VV2NI,3p_0SLgf7yU,3p_0SLgf7yU.wav,c-374,train
ROBERT SCHUMANN,"Wichtige Begebenheit op. 15,6",,4,https://www.youtube.com/watch?v=IkXKVDqJRWM,https://www.youtube.com/watch?v=PnyTcXyQtBs,,,IkXKVDqJRWM,IkXKVDqJRWM.wav,m-115,val
JOHANN SEBASTIAN BACH,"Little Prelude from the ""Pianobook"" for W. F. Bach BWV 928",,4,https://www.youtube.com/watch?v=5iNMHIDUP-w,,,,5iNMHIDUP-w,5iNMHIDUP-w.wav,m-11,train
ROBERT SCHUMANN,"Wichtige Begebenheit op. 15,6",,4,https://www.youtube.com/watch?v=IkXKVDqJRWM,https://www.youtube.com/watch?v=PnyTcXyQtBs,https://www.youtube.com/watch?v=4kXYdrMBkj8,https://www.youtube.com/watch?v=S6fAzCHDO_E,IkXKVDqJRWM,IkXKVDqJRWM.wav,m-115,val
JOHANN SEBASTIAN BACH,Fugue e minor BWV 855,,4,https://www.youtube.com/watch?v=GJ5rZQr-qTk,,,,GJ5rZQr-qTk,GJ5rZQr-qTk.wav,m-26,train
LUDWIG VAN BEETHOVEN,Minuet E flat major WoO 82,,4,https://www.youtube.com/watch?v=xohs6WGC1NA,https://www.youtube.com/watch?v=a9LFRys7BeA,https://www.youtube.com/watch?v=a1wj_B3hG0E,https://www.youtube.com/watch?v=WAiOQi1G0I4,xohs6WGC1NA,xohs6WGC1NA.wav,m-32,test
DOMENICO SCARLATTI,Piano Sonata c minor K. 11,,4,https://www.youtube.com/watch?v=4BUHo6zpdNc,https://www.youtube.com/watch?v=5vkBUUfeEuE,https://www.youtube.com/watch?v=B98Uua4l7_U,https://www.youtube.com/watch?v=tpAXqjgJJbI,4BUHo6zpdNc,4BUHo6zpdNc.wav,m-65,test
ROBERT SCHUMANN,"*** op. 68,26",,4,https://www.youtube.com/watch?v=iU11O4lZt6s,https://www.youtube.com/watch?v=H6Q7_2wi4_c,https://www.youtube.com/watch?v=hXjpuOorBYs,https://www.youtube.com/watch?v=cfGR2h-UQ0M,iU11O4lZt6s,iU11O4lZt6s.wav,m-67,test
ROBERT SCHUMANN,"Sheherazade op. 68,32",,4,https://www.youtube.com/watch?v=gV2W5HnvbI8,,,,gV2W5HnvbI8,gV2W5HnvbI8.wav,m-95,train
JOHANN SEBASTIAN BACH,Capriccio sopra la lontananza del fratello dilettissimo B flat major BWV 992,,4,https://www.youtube.com/watch?v=E-NG_kfiU5Y,,,,E-NG_kfiU5Y,E-NG_kfiU5Y.wav,x-102,val
ANTONÍN DVORÁK,"Humoresque G flat major op. 101,7",,4,https://www.youtube.com/watch?v=dr5hpNs_Ukw,https://www.youtube.com/watch?v=dr5hpNs_Ukw,https://www.youtube.com/watch?v=mOmNVj1HDKQ,https://www.youtube.com/watch?v=IZly_IRJEsA,dr5hpNs_Ukw,dr5hpNs_Ukw.wav,x-112,train
EDVARD GRIEG,"Fairy Dance op. 12,4",,4,https://www.youtube.com/watch?v=Twm9dAZYEyk,https://www.youtube.com/watch?v=U6Ux3GVlubg,https://www.youtube.com/watch?v=u9vhrt0MAFE,https://www.youtube.com/watch?v=0Pzjl-Dn1xQ,Twm9dAZYEyk,Twm9dAZYEyk.wav,x-119,val
FRANZ SCHUBERT,12 Grazer Waltzes op. 91 D 924,,4,https://www.youtube.com/watch?v=GnrmZ7u_JsI,,,,GnrmZ7u_JsI,GnrmZ7u_JsI.wav,x-128,test
JOHANN SEBASTIAN BACH,Prelude E major BWV 854,,4,https://www.youtube.com/watch?v=GpzRPNJqV4w,,,,GpzRPNJqV4w,GpzRPNJqV4w.wav,x-130,train
FRÉDÉRIC CHOPIN,"Waltz (Version according to Fontana) b minor op. post. 69,2",,4,https://www.youtube.com/watch?v=cxG-kOTMgaA,https://www.youtube.com/watch?v=VOhr9DH0L3M,https://www.youtube.com/watch?v=TonwPyLLRqk,https://www.youtube.com/watch?v=39DwsS6UAAk,cxG-kOTMgaA,cxG-kOTMgaA.wav,x-145,val
JOHANNES BRAHMS,"Waltz (easy version by the composer) g sharp minor op. 39,3",,4,https://www.youtube.com/watch?v=gghl-b5qAP8,https://www.youtube.com/watch?v=dSKOHIirzTw,https://www.youtube.com/watch?v=PWWBNX-mxlA,https://www.youtube.com/watch?v=MLYrzunvM2E,gghl-b5qAP8,gghl-b5qAP8.wav,x-159,train
JOHANN SEBASTIAN BACH,Invention 10 G major BWV 781,,4,https://www.youtube.com/watch?v=3pcV_TtX6so,https://www.youtube.com/watch?v=Sk8d6Jguiy8,https://www.youtube.com/watch?v=G2_8rzx8qGM,https://www.youtube.com/watch?v=jVHqIK13-nk,3pcV_TtX6so,3pcV_TtX6so.wav,x-168,train
JOHANN SEBASTIAN BACH,Adagio after the Violin Sonata C major (Sonata movement) G major BWV 968,,4,https://www.youtube.com/watch?v=ldtr_Fkpc0o,,,,ldtr_Fkpc0o,ldtr_Fkpc0o.wav,x-170,train
ENRIQUE GRANADOS,V. Andaluza,,4,https://www.youtube.com/watch?v=AHOOuxiPMIU,https://www.youtube.com/watch?v=OY6aCYs473Q,https://www.youtube.com/watch?v=AUyu4UUf7wg,https://www.youtube.com/watch?v=w-611o8kp9s,AHOOuxiPMIU,AHOOuxiPMIU.wav,x-188,train
JOHANN SEBASTIAN BACH,Fugue C major BWV 953,,4,https://www.youtube.com/watch?v=Lb3tUPg7p_s,https://www.youtube.com/watch?v=0XFektokXjw,https://www.youtube.com/watch?v=Qf7DcUspLT4,https://www.youtube.com/watch?v=wCMBRpUkcY0,Lb3tUPg7p_s,Lb3tUPg7p_s.wav,x-191,test
DOMENICO SCARLATTI,Piano Sonata A major K. 208,,4,https://www.youtube.com/watch?v=uoxUywe4oAk,https://www.youtube.com/watch?v=3H93fMF2f7c,https://www.youtube.com/watch?v=jDxudVlDD4k,https://www.youtube.com/watch?v=3qYXsYf1Ra8,uoxUywe4oAk,uoxUywe4oAk.wav,x-195,test
MODEST MUSSORGSKY,No. 8 Catacombae,,4,https://www.youtube.com/watch?v=OVTdGouTUKM,https://www.youtube.com/watch?v=BvvAdKRx714,https://www.youtube.com/watch?v=F-vS_1vnQjg,https://www.youtube.com/watch?v=OVTdGouTUKM,OVTdGouTUKM,OVTdGouTUKM.wav,x-20,train
DOMENICO SCARLATTI,Piano Sonata A major K. 322,,4,https://www.youtube.com/watch?v=QFhryhauOFI,https://www.youtube.com/watch?v=Q-1O6A8P5mM,https://www.youtube.com/watch?v=epcmZIPQ-EU,https://www.youtube.com/watch?v=dE9_vPOnOIA,QFhryhauOFI,QFhryhauOFI.wav,x-203,train
FRÉDÉRIC CHOPIN,"Mazurka B flat major KK IVb,1",,4,https://www.youtube.com/watch?v=ZnbZvES8qOU,https://www.youtube.com/watch?v=N3VsMoLQHf8,https://www.youtube.com/watch?v=b1YFubxfXb0,https://www.youtube.com/watch?v=2hNB-zSks0Y,ZnbZvES8qOU,ZnbZvES8qOU.wav,x-218,train
JOHANNES BRAHMS,"Exercise 1a WoO 6,1a",,4,https://www.youtube.com/watch?v=bS0CvRJHKak,https://www.youtube.com/watch?v=UFjKC7p0V1g,https://www.youtube.com/watch?v=rOVHEpWWPLc,https://www.youtube.com/watch?v=oIq84Ebdf90,bS0CvRJHKak,bS0CvRJHKak.wav,x-219,train
JOHANNES BRAHMS,"Exercise 2b WoO 6,2b",,4,https://www.youtube.com/watch?v=THsAcIxMxes,https://www.youtube.com/watch?v=bS0CvRJHKak,https://www.youtube.com/watch?v=avebGrCPW2Y,https://www.youtube.com/watch?v=W8aH7-fTGzc,THsAcIxMxes,THsAcIxMxes.wav,x-221,train
JOHANNES BRAHMS,"Exercise 1b WoO 6,1b",,4,https://www.youtube.com/watch?v=SSCDMykbW8E,https://www.youtube.com/watch?v=bS0CvRJHKak,https://www.youtube.com/watch?v=I3opkKBGPAI,https://www.youtube.com/watch?v=zIJQtFi2bZs,SSCDMykbW8E,SSCDMykbW8E.wav,x-223,train
LUDWIG VAN BEETHOVEN,Waltz D major WoO 85,,4,https://www.youtube.com/watch?v=2PDXxzcNtGs,https://www.youtube.com/watch?v=kiyEAJxSyuM,https://www.youtube.com/watch?v=PhAZWz6RBD8,https://www.youtube.com/watch?v=ojz_87rAIHw,2PDXxzcNtGs,2PDXxzcNtGs.wav,x-234,train
ENRIQUE GRANADOS,II. Oriental,,4,https://www.youtube.com/watch?v=Q4_IofNT7N0,https://www.youtube.com/watch?v=Q4_IofNT7N0,https://www.youtube.com/watch?v=rDP4-rjZMJo,https://www.youtube.com/watch?v=M941zVn9PWA,Q4_IofNT7N0,Q4_IofNT7N0.wav,x-236,train
GEORG FRIEDRICH HÄNDEL,Appendix: Minuet HWV 434,,4,https://www.youtube.com/watch?v=K98695SLh6E,https://www.youtube.com/watch?v=1KLG3p5UZoE,https://www.youtube.com/watch?v=4wXS_7qUwTs,https://www.youtube.com/watch?v=GVP1HnTKlJs,K98695SLh6E,K98695SLh6E.wav,x-240,val
LUDWIG VAN BEETHOVEN,Ecossaise E flat major WoO 86,,4,https://www.youtube.com/watch?v=lgQ8vLchtpY,https://www.youtube.com/watch?v=1yTtnQfHP08,https://www.youtube.com/watch?v=ydmVfxWf9eg,https://www.youtube.com/watch?v=QjU0JrNBnow,lgQ8vLchtpY,lgQ8vLchtpY.wav,x-247,train
LUDWIG VAN BEETHOVEN,Allemande A major WoO 81,,4,https://www.youtube.com/watch?v=2zfy0HePHus,https://www.youtube.com/watch?v=AafzWjMhVT8,https://www.youtube.com/watch?v=QggHg2hAXiw,https://www.youtube.com/watch?v=B7GTWNXVvuY,2zfy0HePHus,2zfy0HePHus.wav,x-248,train
LUDWIG VAN BEETHOVEN,Waltz E flat major WoO 84,,4,https://www.youtube.com/watch?v=PhAZWz6RBD8,https://www.youtube.com/watch?v=d6k6Wnd445M,https://www.youtube.com/watch?v=tjgFjWE1_3M,https://www.youtube.com/watch?v=LJuZvaOo7CI,PhAZWz6RBD8,PhAZWz6RBD8.wav,x-25,test
JOHANN SEBASTIAN BACH,Prelude f sharp minor BWV 859,,4,https://www.youtube.com/watch?v=it7i0Hk6uHg,,,,it7i0Hk6uHg,it7i0Hk6uHg.wav,x-251,train
WOLFGANG AMADEUS MOZART,1st movement (Adagio) from Piano Sonata E flat major KV 282,,4,https://www.youtube.com/watch?v=YpV9ViIPleQ,https://www.youtube.com/watch?v=Dube3lq9C9I,,,YpV9ViIPleQ,YpV9ViIPleQ.wav,x-272,train
JOHANN SEBASTIAN BACH,Prelude e flat minor BWV 853,,4,https://www.youtube.com/watch?v=RKOeoUeWyh0,,,,RKOeoUeWyh0,RKOeoUeWyh0.wav,x-274,val
LUDWIG VAN BEETHOVEN,"Minuet G major WoO 10,2",,4,https://www.youtube.com/watch?v=ttHwuyJsZAI,https://www.youtube.com/watch?v=bjN0btP4vhA,https://www.youtube.com/watch?v=9rpe3dRtP9o,https://www.youtube.com/watch?v=RCRhqoAvU8M,ttHwuyJsZAI,ttHwuyJsZAI.wav,x-278,test
LUDWIG VAN BEETHOVEN,"Rondo C major op. 51,1",,4,https://www.youtube.com/watch?v=4iAPgpC7yb0,,,,4iAPgpC7yb0,4iAPgpC7yb0.wav,x-295,train
FELIX MENDELSSOHN BARTHOLDY,"Song without Words E major op. 30,3",,4,https://www.youtube.com/watch?v=5RJ9vHBZIFs,https://www.youtube.com/watch?v=CcKefVS29sY,https://www.youtube.com/watch?v=BMAXxbEtHUA,https://www.youtube.com/watch?v=b5ksCOCHpTI,5RJ9vHBZIFs,5RJ9vHBZIFs.wav,x-313,train
FRANZ SCHUBERT,20 Minuets D 41,,4,https://www.youtube.com/watch?v=4ksb2CYRQFo,https://www.youtube.com/watch?v=oALOtwiSiWE,https://www.youtube.com/watch?v=qPV-N-ntuuo,https://www.youtube.com/watch?v=4ksb2CYRQFo,4ksb2CYRQFo,4ksb2CYRQFo.wav,x-317,train
LUDWIG VAN BEETHOVEN,"German Dance E flat major WoO 8,5",,4,https://www.youtube.com/watch?v=JNhC9VOXJYk,https://www.youtube.com/watch?v=WGAz82-4Oj0,https://www.youtube.com/watch?v=ylY85y9_ql8,https://www.youtube.com/watch?v=_ZY-AAIDCJ8,JNhC9VOXJYk,JNhC9VOXJYk.wav,x-318,train
JOHANN SEBASTIAN BACH,Invention 15 b minor BWV 786,,4,https://www.youtube.com/watch?v=yGYDgkHDkEM,https://www.youtube.com/watch?v=yGYDgkHDkEM,https://www.youtube.com/watch?v=9tSLVwwsXeY,https://www.youtube.com/watch?v=tSfoY7R9Tcg,yGYDgkHDkEM,yGYDgkHDkEM.wav,x-322,val
LUDWIG VAN BEETHOVEN,Allegretto c minor WoO 53,,4,https://www.youtube.com/watch?v=oAoIpGsz-gw,https://www.youtube.com/watch?v=hcHaAbwFEHs,https://www.youtube.com/watch?v=fBVrkjykPGM,https://www.youtube.com/watch?v=HgeJpHwdZkg,oAoIpGsz-gw,oAoIpGsz-gw.wav,x-325,train
FRANZ SCHUBERT,Minuet D 334,,4,https://www.youtube.com/watch?v=zWjCdRfHwU4,https://www.youtube.com/watch?v=Vtshvkz-gJw,https://www.youtube.com/watch?v=uwOf7waK2cU,https://www.youtube.com/watch?v=i_nTNQ4ymWE,zWjCdRfHwU4,zWjCdRfHwU4.wav,x-332,train
CLAUDE DEBUSSY,Arabesque no. 1,,4,https://www.youtube.com/watch?v=Ogx9LgSH-z4,https://www.youtube.com/watch?v=XMVmQAW0CM8,https://www.youtube.com/watch?v=Yh36PaE-Pf0,https://www.youtube.com/watch?v=JCTQTp1PdnA,Ogx9LgSH-z4,Ogx9LgSH-z4.wav,x-336,train
MUZIO CLEMENTI,"Piano Sonatina F major op. 36,4",,4,https://www.youtube.com/watch?v=bATkgijYdk4,,,,bATkgijYdk4,bATkgijYdk4.wav,x-341,train
MUZIO CLEMENTI,"Piano Sonatina G major op. 36,5",,4,https://www.youtube.com/watch?v=vgnh_ToNZFw,,,,vgnh_ToNZFw,vgnh_ToNZFw.wav,x-343,train
MUZIO CLEMENTI,"Piano Sonatina D major op. 36,6",,4,https://www.youtube.com/watch?v=oDlsG7C5PEs,,,,oDlsG7C5PEs,oDlsG7C5PEs.wav,x-344,train
BÉLA BARTÓK,No. 37 Swine-Herd's Song,,4,https://www.youtube.com/watch?v=eE_Ox9nAWk4,https://www.youtube.com/watch?v=422HIQy3ZlA,https://www.youtube.com/watch?v=Mdvk_L8mxSo,https://www.youtube.com/watch?v=ZRjsr3uCGmY,eE_Ox9nAWk4,eE_Ox9nAWk4.wav,x-369,test
BÉLA BARTÓK,6. Andante,,4,https://www.youtube.com/watch?v=jLfJiKqFiJA,https://www.youtube.com/watch?v=i9M21f4mnoE,https://www.youtube.com/watch?v=RSW_256M1Os,https://www.youtube.com/watch?v=unm48hM4pgw,jLfJiKqFiJA,jLfJiKqFiJA.wav,x-376,val
JOHANNES BRAHMS,"Exercise 8a WoO 6,8a",,4,https://www.youtube.com/watch?v=u2gfSazAoh0,https://www.youtube.com/shorts/93ncdLA64dE,https://www.youtube.com/shorts/I7yw6sfaBsU,https://www.youtube.com/watch?v=YzbxRP1t4_c,u2gfSazAoh0,u2gfSazAoh0.wav,x-38,train
FRANZ SCHUBERT,Minuet D 600,,4,https://www.youtube.com/watch?v=drnAseOlV74,https://www.youtube.com/watch?v=3D7TlGOrFSM,https://www.youtube.com/watch?v=Vtshvkz-gJw,https://www.youtube.com/watch?v=7XQyEpKRq7I,drnAseOlV74,drnAseOlV74.wav,x-391,train
WOLFGANG AMADEUS MOZART,3rd movement (Rondo) from Piano Sonata (Facile) C major KV 545,,4,https://www.youtube.com/watch?v=P1Z9w4uw_jw,https://www.youtube.com/watch?v=5UrgUznRrgU,https://www.youtube.com/watch?v=1eMKxZWyyZM,https://www.youtube.com/watch?v=lrQ3z_puNik,P1Z9w4uw_jw,P1Z9w4uw_jw.wav,x-393,train
LUDWIG VAN BEETHOVEN,"Prelude C major op. 39,2",,4,https://www.youtube.com/watch?v=QKy1itWiW_o,https://www.youtube.com/watch?v=1rrO8tSXdi0,https://www.youtube.com/watch?v=uqywDPFfkXA,https://www.youtube.com/watch?v=ZIA1UO--63o,QKy1itWiW_o,QKy1itWiW_o.wav,x-396,train
FRÉDÉRIC CHOPIN,"Appendix: Waltz E flat major KK IVb,10",,4,https://www.youtube.com/watch?v=h7Rmd7zmc8U,https://www.youtube.com/watch?v=PkdKU983AYk,https://www.youtube.com/watch?v=zg2-JRS9gs8,https://www.youtube.com/watch?v=XXkdfIjzbxM,h7Rmd7zmc8U,h7Rmd7zmc8U.wav,x-398,train
LUDWIG VAN BEETHOVEN,"Bagatelle a minor op. 119,9",,4,https://www.youtube.com/watch?v=HGtTpnWN1eo,https://www.youtube.com/watch?v=xAaYM4rKUgU,https://www.youtube.com/watch?v=-ywhQoxYD-A,https://www.youtube.com/watch?v=p-8UwEHhwSg,HGtTpnWN1eo,HGtTpnWN1eo.wav,x-402,train
ROBERT SCHUMANN,"Von fremden Ländern und Menschen op. 15,1",,4,https://www.youtube.com/watch?v=M1_Yjqj9xSY,https://www.youtube.com/watch?v=InA4womSarQ,https://www.youtube.com/watch?v=tYg6d7CUHRA,https://www.youtube.com/watch?v=DF5KHEh6TjU,M1_Yjqj9xSY,M1_Yjqj9xSY.wav,x-48,test
JOHANN SEBASTIAN BACH,Fughetta c minor BWV 961,,4,https://www.youtube.com/watch?v=f3YzsgGPjFA,https://www.youtube.com/watch?v=5h7n2Zm39vo,https://www.youtube.com/watch?v=f3YzsgGPjFA,https://www.youtube.com/watch?v=6_05wsJJD50,f3YzsgGPjFA,f3YzsgGPjFA.wav,x-49,train
ROBERT SCHUMANN,"Chopin op. 9,12",,4,https://www.youtube.com/watch?v=q3f3-rgkbh4,https://www.youtube.com/watch?v=3RAvBGR2kic,https://www.youtube.com/watch?v=3g5wx34q--0,https://www.youtube.com/watch?v=eYfMuEJaK6s,q3f3-rgkbh4,q3f3-rgkbh4.wav,x-5,test
EDVARD GRIEG,"In my Native Country op. 43,3",,4,https://www.youtube.com/watch?v=NtZM2mHk30U,https://www.youtube.com/watch?v=SRf1XGqR1_A,https://www.youtube.com/watch?v=r-mHN5qQV8Q,https://www.youtube.com/watch?v=9gS3b6ZLjqo,NtZM2mHk30U,NtZM2mHk30U.wav,x-60,test
EDVARD GRIEG,"Melody op. 47,3",,4,https://www.youtube.com/watch?v=lbwSDFP74LM,https://www.youtube.com/watch?v=adZWDSVPp7Q,https://www.youtube.com/watch?v=8m2nw-Wm_0M,https://www.youtube.com/watch?v=3vAQqJr8WDo,lbwSDFP74LM,lbwSDFP74LM.wav,x-68,train
JOHANN SEBASTIAN BACH,Little Prelude BWV 942,,4,https://www.youtube.com/watch?v=laCmlsJdh58,https://www.youtube.com/watch?v=B5ct5HZ62ys,https://www.youtube.com/watch?v=5zA75QHp9xc,https://www.youtube.com/watch?v=FY9AkgbbEYA,laCmlsJdh58,laCmlsJdh58.wav,x-77,train
CLAUDE DEBUSSY,Deux Arabesques,,4,https://www.youtube.com/watch?v=Ogx9LgSH-z4,https://www.youtube.com/watch?v=Yh36PaE-Pf0,https://www.youtube.com/watch?v=DHzpoYpm3k8,https://www.youtube.com/watch?v=XMVmQAW0CM8,Ogx9LgSH-z4,Ogx9LgSH-z4.wav,x-79,test
FRANZ SCHUBERT,36 First Waltzes op. 9 D 365,,4,https://www.youtube.com/watch?v=tvKNyCCCPwQ,https://www.youtube.com/watch?v=_nWW0Yf2G1g,https://www.youtube.com/watch?v=LZwrRSzdV98,https://www.youtube.com/watch?v=g1MsVfL0Buo,tvKNyCCCPwQ,tvKNyCCCPwQ.wav,x-82,test
JOSEPH HAYDN,Piano Sonata C major Hob. XVI:7,,4,https://www.youtube.com/watch?v=WZ_dZQY6ER8,,,,WZ_dZQY6ER8,WZ_dZQY6ER8.wav,x-85,val
ISAAC ALBÉNIZ,Granada (Serenata),,4,https://www.youtube.com/watch?v=t1-umzoIw1o,,,,t1-umzoIw1o,t1-umzoIw1o.wav,x-97,test
LUDWIG VAN BEETHOVEN,"Piano Sonata g minor op. 49,1",mvt. 1,3,https://www.youtube.com/watch?v=9bqTFbltxDY,https://www.youtube.com/watch?v=LbZhzdyAoRY,https://www.youtube.com/shorts/uF_0SSKFMKI,https://www.youtube.com/watch?v=nfnwdNAeiDE,9bqTFbltxDY,9bqTFbltxDY.wav,c-19,val
LUDWIG VAN BEETHOVEN,"Piano Sonata g minor op. 49,1",mvt. 2,3,https://www.youtube.com/watch?v=1tBqZQ89uVE,https://www.youtube.com/watch?v=nuvWOCmsKNo,https://www.youtube.com/watch?v=9bqTFbltxDY,https://www.youtube.com/watch?v=LbZhzdyAoRY,1tBqZQ89uVE,1tBqZQ89uVE.wav,c-19,val
LUDWIG VAN BEETHOVEN,"Piano Sonata G major op. 49,2",mvt. 1,3,https://www.youtube.com/watch?v=z22CZzbMhHw,https://www.youtube.com/watch?v=qhMj_VeBu5c,https://www.youtube.com/watch?v=1tBqZQ89uVE,https://www.youtube.com/watch?v=ksYmSJ2U8zA,z22CZzbMhHw,z22CZzbMhHw.wav,c-20,train
LUDWIG VAN BEETHOVEN,"Piano Sonata G major op. 49,2",mvt. 2,3,https://www.youtube.com/watch?v=d0_fcVvApoo,https://www.youtube.com/watch?v=nODCNxW2m7k,https://www.youtube.com/watch?v=z22CZzbMhHw,https://www.youtube.com/watch?v=qhMj_VeBu5c,d0_fcVvApoo,d0_fcVvApoo.wav,c-20,train
JOHANN SEBASTIAN BACH,Invention 6 E major BWV 777,,3,https://www.youtube.com/watch?v=t8b7InFj-YI,https://www.youtube.com/watch?v=TmPrD7z5deU,https://www.youtube.com/watch?v=_IwnBgR-DUY,https://www.youtube.com/watch?v=7BuSqlvAqOg,t8b7InFj-YI,t8b7InFj-YI.wav,c-362,test
JOHANN SEBASTIAN BACH,Invention 1 C major BWV 772,,3,https://www.youtube.com/watch?v=eVkNc3LSgOo,https://www.youtube.com/watch?v=E1M_jEHJtrE,https://www.youtube.com/watch?v=tiNGOF0J9Mo,https://www.youtube.com/watch?v=Xs2xoORokRw,eVkNc3LSgOo,eVkNc3LSgOo.wav,c-364,train
JOHANN SEBASTIAN BACH,Invention 4 d minor BWV 775,,3,https://www.youtube.com/watch?v=htdLd0B1WsU,https://www.youtube.com/watch?v=vg4ytXm1Tbc,https://www.youtube.com/watch?v=zh90g13gWlE,https://www.youtube.com/watch?v=WwBkktDGgiE,htdLd0B1WsU,htdLd0B1WsU.wav,c-365,train
JOHANN SEBASTIAN BACH,Polonaise BWV Anhang 117a,,3,https://www.youtube.com/watch?v=KyR_oK4Tm5M,https://www.youtube.com/watch?v=Dm9V_LZDQ2M,https://www.youtube.com/watch?v=W_ZWH7wGB1M,https://www.youtube.com/watch?v=H-Mx8xvuIrY,KyR_oK4Tm5M,KyR_oK4Tm5M.wav,m-12,test
JOHANN SEBASTIAN BACH,Choral: Gib dich zufrieden und sei stille BWV 511,,3,https://www.youtube.com/watch?v=gPye-wqtKx4,https://www.youtube.com/watch?v=xPsT4QI9-ZE,https://www.youtube.com/watch?v=qZvpV2cecz8,https://www.youtube.com/watch?v=yc31JZV-RBE,gPye-wqtKx4,gPye-wqtKx4.wav,m-16,train
